"","NNID","DATUM","OBA","OBA_WERT","NAME","SPRACHE","GENUS","NAME2","SPRACHE2","GENUS2","ZUSATZ","AGS","RS","HOEHE","HOEHE_GER","EWZ","EWZ_GER","GEWK","GEMTEIL","VIRTUELL","GEMEINDE","VERWGEM","KREIS","REGBEZIRK","BUNDESLAND","STAAT","GEOLA","GEOBR","GKRE","GKHO","UTMRE","UTMHO","BOX_GEO","BOX_GK","BOX_UTM"
"223","DEBKGGND00002FBM","01.12.2016","AX_Gebaeude","Burg, Festung","Alte Burg Penzlin","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",13.0888888888889,53.5069444444444,37713003915515200,59383750835003896,7711207878429761,59364359161744096,"POLYGON ((13.0810192979129 53.5025967163712,13.0818820576037 53.5115625618744,13.096923208182 53.5110472072081,13.0960572910009 53.5020815293101,13.0810192979129 53.5025967163712))","POLYGON ((3770800.19502487 5937874.87577925,3770800.18377835 5938875.27963497,3771800.58806959 5938875.29097248,3771800.59933731 5937874.88714223,3770800.19502487 5937874.87577925))","POLYGON ((770620.787842979 5935935.91617441,770620.787842979 5936935.91617441,771620.787842979 5936935.91617441,771620.787842979 5935935.91617441,770620.787842979 5935935.91617441))"
"224","DEBKGGND00002FBN","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Gößweinstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.3344444444444,49.77,36682280482101104,55174538590598600,6680858111672290,55156856724631696,"POLYGON ((11.3272114803526 49.7657548019029,11.3276420467934 49.7747417853279,11.341519090228 49.7744620459783,11.3410859625165 49.7654751509436,11.3272114803526 49.7657548019029))","POLYGON ((3667727.84871909 5516953.65451323,3667727.84397277 5517954.05769765,3668728.24711151 5517954.06305269,3668728.25197413 5516953.65981094,3667727.84871909 5516953.65451323))","POLYGON ((667585.811167231 5515185.67246317,667585.811167231 5516185.67246317,668585.811167231 5516185.67246317,668585.811167231 5515185.67246317,667585.811167231 5515185.67246317))"
"225","DEBKGGND00002FBP","01.12.2016","AX_Gebaeude","Burg, Festung","Burgruine Isenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.59083333333333,50.4766666666667,34000528107386000,55943720484908800,4000177564847440,55925747971479400,"POLYGON ((7.58399033048074 50.4720452645889,7.5837216662458 50.4810358267242,7.59781196438582 50.4812064443761,7.59807795787358 50.4722158280641,7.58399033048074 50.4720452645889))","POLYGON ((3399552.61586582 5593871.84885745,3399552.61099781 5594872.24263656,3400553.00560226 5594872.24802498,3400553.01048348 5593871.85422139,3399552.61586582 5593871.84885745))","POLYGON ((399517.756484744 5592074.79714794,399517.756484744 5593074.79714794,400517.756484744 5593074.79714794,400517.756484744 5592074.79714794,399517.756484744 5592074.79714794))"
"226","DEBKGGND00002FBV","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Pottenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.4102777777778,49.7702777777778,36737019742815800,55176391299723096,6735575348159260,55158708416790704,"POLYGON ((11.4032084382187 49.7658683424166,11.4036530588427 49.7748548326516,11.4175293696084 49.7745659901979,11.417082188262 49.7655795912245,11.4032084382187 49.7658683424166))","POLYGON ((3673201.77559014 5517138.92535223,3673201.77027424 5518139.32948732,3674202.17292648 5518139.33457802,3674202.17834334 5517138.93024354,3673201.77559014 5517138.92535223))","POLYGON ((673057.534815924 5515370.84167908,673057.534815924 5516370.84167908,674057.534815924 5516370.84167908,674057.534815924 5515370.84167908,673057.534815924 5515370.84167908))"
"227","DEBKGGND00002FC9","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Bucherbach","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.89694444444444,49.3002777777778,33471148206924896,54647103674213400,3471001098610730,54629644874330400,"POLYGON ((6.89013977474824 49.2956524161249,6.88975582583496 49.304641456057,6.90350260938038 49.3048917677549,6.90388406161169 49.2959026489216,6.89013977474824 49.2956524161249))","POLYGON ((3346614.62520198 5464210.16765546,3346614.62117073 5465210.56316353,3347615.01616406 5465210.56711028,3347615.02019519 5464210.17164191,3346614.62520198 5464210.16765546))","POLYGON ((346600.109861073 5462464.48743305,346600.109861073 5463464.48743305,347600.109861073 5463464.48743305,347600.109861073 5462464.48743305,346600.109861073 5462464.48743305))"
"228","DEBKGGND00002FCJ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Beeskow","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",14.2530555555556,52.1708333333333,38593435879678400,57949410486738200,8591272003240680,57930589580157400,"POLYGON ((14.2452667426465 52.1666876599538,14.2463226933842 52.175640663835,14.2608849255804 52.1749904025748,14.2598260768033 52.1660376070901,14.2452667426465 52.1666876599538))","POLYGON ((3858843.39353854 5794440.84239511,3858843.38323904 5795441.24420423,3859843.78213583 5795441.25386777,3859843.79281776 5794440.85205829,3858843.39353854 5794440.84239511))","POLYGON ((858627.200324067 5792558.95801574,858627.200324067 5793558.95801574,859627.200324067 5793558.95801574,859627.200324067 5792558.95801574,858627.200324067 5792558.95801574))"
"229","DEBKGGND00002FCP","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schadeck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.82333333333333,49.4069444444444,34872468629211900,54744625299946800,4871766892170990,54727122769176000,"POLYGON ((8.81636035204295 49.4024523365664,8.81632680001828 49.4114472697517,8.83011258638748 49.4114683454423,8.83014362016014 49.4024734056055,8.81636035204295 49.4024523365664))","POLYGON ((3486746.66282497 5473962.3305378,3486746.66369787 5474962.72695503,3487747.0630651 5474962.72943112,3487747.06209437 5473962.33282959,3486746.66282497 5473962.3305378))","POLYGON ((486676.689217099 5472212.27691761,486676.689217099 5473212.27691761,487676.689217099 5473212.27691761,487676.689217099 5472212.27691761,486676.689217099 5472212.27691761))"
"230","DEBKGGND00002FCU","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Guttenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.13444444444444,49.28,35098648545019200,54603217486062800,5097857091265010,54585771081666800,"POLYGON ((9.12765891786532 49.2753805903969,9.12768213764612 49.2843757462811,9.14143248747202 49.2843597345631,9.14140676712499 49.2753645837289,9.12765891786532 49.2753805903969))","POLYGON ((3509364.65703861 5459821.54770267,3509364.65425537 5460821.94619614,3510365.05190953 5460821.9494355,3510365.0548035 5459821.55086483,3509364.65703861 5459821.54770267))","POLYGON ((509285.709126501 5458077.10816668,509285.709126501 5459077.10816668,510285.709126501 5459077.10816668,510285.709126501 5458077.10816668,509285.709126501 5458077.10816668))"
"231","DEBKGGND00002FD3","01.12.2016","AX_Gebaeude","Burg, Festung","Wasserburg Friedewald","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.85722222222222,50.8805555555556,35604105906006896,56387003420154200,5603123414646410,56368843247744000,"POLYGON ((9.85013984364703 50.8760386746653,9.85030348743284 50.8850303687899,9.8645179601402 50.8849259606597,9.86435158155437 50.8759342997873,9.85013984364703 50.8760386746653))","POLYGON ((3559910.39626027 5638200.14085752,3559910.38836094 5639200.54068763,3560910.78482628 5639200.54316278,3560910.79295812 5638200.14313148,3559910.39626027 5638200.14085752))","POLYGON ((559812.341464641 5636384.3247744,559812.341464641 5637384.3247744,560812.341464641 5637384.3247744,560812.341464641 5636384.3247744,559812.341464641 5636384.3247744))"
"232","DEBKGGND00002FD5","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schönfels","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.4005555555556,50.6758333333333,37404108598933096,56210955267019000,7402400435915180,56192851767640800,"POLYGON ((12.3930658437063 50.6714617900069,12.3937138860511 50.6804390075688,12.4078430530885 50.6800263075188,12.4071923254344 50.6710492209886,12.3930658437063 50.6714617900069))","POLYGON ((3739910.66201128 5620595.32174936,3739910.64739077 5621595.72676821,3740911.05792449 5621595.73135277,3740911.07226539 5620595.32665815,3739910.66201128 5620595.32174936))","POLYGON ((739740.043591521 5618785.17676408,739740.043591521 5619785.17676408,740740.043591521 5619785.17676408,740740.043591521 5618785.17676408,739740.043591521 5618785.17676408))"
"233","DEBKGGND00002FDA","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Kirkel","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.24,49.2830555555556,33720315551423900,54621488648439200,3720069971706300,54604038781366000,"POLYGON ((7.23334406494501 49.2783762694011,7.2330227458544 49.2873671612979,7.24676750096374 49.2875765829235,7.24708632374775 49.278585625007,7.23334406494501 49.2783762694011))","POLYGON ((3371531.35955798 5461648.66467384,3371531.35561539 5462649.05967543,3372531.75072936 5462649.06492222,3372531.75466037 5461648.66987786,3371531.35955798 5461648.66467384))","POLYGON ((371506.997170631 5459903.8781366,371506.997170631 5460903.8781366,372506.997170631 5460903.8781366,372506.997170631 5459903.8781366,371506.997170631 5459903.8781366))"
"234","DEBKGGND00002FDN","01.12.2016","AX_Gebaeude","Burg, Festung","Stadtfestung und Zitadelle Jülich","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.36027777777778,50.9255555555556,33144807148854800,56466814749682096,3144796930861080,56448642144568896,"POLYGON ((6.35329529356779 50.9208924194424,6.35278517626053 50.929875430406,6.36699985256493 50.9301970215519,6.3675072384452 50.921213908231,6.35329529356779 50.9208924194424))","POLYGON ((3313980.52316724 5646181.27334648,3313980.51624518 5647181.66802845,3314980.9065413 5647181.6765075,3314980.91357742 5646181.28176009,3313980.52316724 5646181.27334648))","POLYGON ((313979.693086107 5644364.21445688,313979.693086107 5645364.21445688,314979.693086107 5645364.21445688,314979.693086107 5644364.21445688,313979.693086107 5644364.21445688))"
"235","DEBKGGND00002FDZ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hohnstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",14.1083333333333,50.9794444444444,38587249270412800,56617864564747400,8585067666937840,56599583140499800,"POLYGON ((14.100696210799 50.9751694916455,14.1016802566702 50.984126368377,14.1158698331799 50.9835042037495,14.1148830794357 50.9745475245431,14.100696210799 50.9751694916455))","POLYGON ((3858224.73045566 5661286.25034479,3858224.71942783 5662286.65249115,3859225.12363181 5662286.66160977,3859225.13457886 5661286.25968245,3858224.73045566 5661286.25034479))","POLYGON ((858006.766693787 5659458.31404998,858006.766693787 5660458.31404998,859006.766693787 5660458.31404998,859006.766693787 5659458.31404998,858006.766693787 5659458.31404998))"
"236","DEBKGGND00002FE3","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Wertheim","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.52138888888889,49.7577777777778,35376362542547300,55136020305478704,5375462162443810,55118359799341296,"POLYGON ((9.51429591538619 49.7533631126594,9.51439105042224 49.762357181037,9.52827555249833 49.7622947074923,9.52817784985367 49.7533006588688,9.51429591538619 49.7533631126594))","POLYGON ((3537136.05841693 5513101.82679618,3537136.05244116 5514102.22870528,3538136.45004934 5514102.23429683,3538136.45611228 5513101.832168,3537136.05841693 5513101.82679618))","POLYGON ((537046.216244381 5511335.97993413,537046.216244381 5512335.97993413,538046.216244381 5512335.97993413,538046.216244381 5511335.97993413,537046.216244381 5511335.97993413))"
"237","DEBKGGND00002FE9","01.12.2016","AX_Gebaeude","Burg, Festung","Kurfürstliche Burg Eltville","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.12472222222222,50.0255555555556,34373606435321700,55436157346758000,4373106504079450,55418383249767200,"POLYGON ((8.11790284805714 50.0209999794066,8.11773812917211 50.029992925956,8.13169861026993 50.0300982206585,8.13186072352813 50.0211052407645,8.11790284805714 50.0209999794066))","POLYGON ((3436860.44830008 5543115.53371883,3436860.44129897 5544115.9282622,3437860.83875849 5544115.93548452,3437860.84576797 5543115.54101385,3436860.44830008 5543115.53371883))","POLYGON ((436810.650407945 5541338.32497673,436810.650407945 5542338.32497673,437810.650407945 5542338.32497673,437810.650407945 5541338.32497673,436810.650407945 5541338.32497673))"
"238","DEBKGGND00002FEH","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Altrathen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",14.0797222222222,50.9591666666667,38568729059199200,56594115665438296,8566554673686880,56575843965772896,"POLYGON ((14.0721086067896 50.9550525449731,14.073086450831 50.9640098509535,14.0872705308364 50.9633913336708,14.086289981545 50.9544342240373,14.0721086067896 50.9550525449731))","POLYGON ((3856372.70950308 5658911.35998471,3856372.69832141 5659911.76262238,3857373.10234487 5659911.77214236,3857373.11344592 5658911.36972367,3856372.70950308 5658911.35998471))","POLYGON ((856155.467368686 5657084.39657729,856155.467368686 5658084.39657729,857155.467368686 5658084.39657729,857155.467368686 5657084.39657729,856155.467368686 5657084.39657729))"
"239","DEBKGGND00002FEP","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Homburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.64277777777778,51.9016666666667,35443127039270200,57521549883200200,5442219399120060,57502935029470000,"POLYGON ((9.63542518656978 51.8971830514037,9.63555204850914 51.9061736073905,9.65008727619942 51.9060942210609,9.64995751338942 51.897103690562,9.63542518656978 51.8971830514037))","POLYGON ((3543812.51222056 5751654.78217123,3543812.49824655 5752655.17994065,3544812.89561348 5752655.19437054,3544812.90954868 5751654.79655265,3543812.51222056 5751654.78217123))","POLYGON ((543721.939912006 5749793.502947,543721.939912006 5750793.502947,544721.939912006 5750793.502947,544721.939912006 5749793.502947,543721.939912006 5749793.502947))"
"240","DEBKGGND00002FEZ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Runkel","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.15555555555556,50.405,34400447534708800,55857945525650200,4399939648090480,55840003973504400,"POLYGON ((8.14863654788079 50.4004311549201,8.14847541545118 50.4094235841272,8.1625471862026 50.4095257297462,8.16270565662163 50.4005332681136,8.14863654788079 50.4004311549201))","POLYGON ((3439544.56095398 5585294.35019812,3439544.55460094 5586294.74694958,3440544.94592736 5586294.75494161,3440544.95239789 5585294.35794655,3439544.56095398 5585294.35019812))","POLYGON ((439493.964809048 5583500.39735043,439493.964809048 5584500.39735043,440493.964809048 5584500.39735043,440493.964809048 5583500.39735043,439493.964809048 5583500.39735043))"
"241","DEBKGGND00002FF6","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Lilienstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",14.0844444444444,50.9302777777778,38574279567452600,56562151159946800,8572102586032091,56543892266152400,"POLYGON ((14.0768505507547 50.9260897671178,14.077828297453 50.9350470517723,14.0920034610415 50.9344282099538,14.0910230136408 50.9254711217064,14.0768505507547 50.9260897671178))","POLYGON ((3856927.76043949 5655714.90906866,3856927.74929647 5656715.3117,3857928.1530589 5656715.32195471,3857928.16412128 5655714.91954206,3856927.76043949 5655714.90906866))","POLYGON ((856710.258603211 5653889.22661524,856710.258603211 5654889.22661524,857710.258603211 5654889.22661524,857710.258603211 5653889.22661524,856710.258603211 5653889.22661524))"
"242","DEBKGGND00002FFC","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Dankwarderode","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.5236111111111,52.265,36040829499312000,57934940035298496,6039690042132230,57916152051740600,"POLYGON ((10.5160498728036 52.2606812192987,10.5163565021611 52.2696686204599,10.5310060327715 52.2694795484105,10.5306964438721 52.2604922081288,10.5160498728036 52.2606812192987))","POLYGON ((3603582.75867586 5792993.797064,3603582.74326106 5793994.19523316,3604583.14119254 5793994.20988853,3604583.1565999 5792993.81171617,3603582.75867586 5792993.797064))","POLYGON ((603469.004213221 5791115.20517406,603469.004213221 5792115.20517406,604469.004213221 5792115.20517406,604469.004213221 5791115.20517406,603469.004213221 5791115.20517406))"
"243","DEBKGGND00002FFE","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Steinbrück","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.2186111111111,52.2180555555556,35833475899158800,57878602324214296,5832418084751300,57859839814194896,"POLYGON ((10.2110548168517 52.213573124996,10.2112993545671 52.2225617384537,10.2259352523494 52.222410610074,10.2256877617241 52.213422045264,10.2110548168517 52.213573124996))","POLYGON ((3582847.39816862 5787360.02600515,3582847.38347832 5788360.42430815,3583847.78164239 5788360.43873118,3583847.79637764 5787360.04042364,3582847.39816862 5787360.02600515))","POLYGON ((582741.808475128 5785483.9814195,582741.808475128 5786483.9814195,583741.808475128 5786483.9814195,583741.808475128 5785483.9814195,582741.808475128 5785483.9814195))"
"244","DEBKGGND00002FFG","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Gräfenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.75638888888889,49.2411111111111,34095211537289400,54567412215376000,4094818123785290,54549982924722096,"POLYGON ((7.74966017413614 49.2364921597366,7.74943308005359 49.2454852540462,7.76316944755883 49.245633151888,7.76339404877268 49.2366400109528,7.74966017413614 49.2364921597366))","POLYGON ((3409020.95777813 5456241.02174583,3409020.95453375 5457241.4185904,3410021.34972033 5457241.42117234,3410021.35287919 5456241.02441547,3409020.95777813 5456241.02174583))","POLYGON ((408981.812378529 5454498.29247221,408981.812378529 5455498.29247221,409981.812378529 5455498.29247221,409981.812378529 5454498.29247221,408981.812378529 5454498.29247221))"
"245","DEBKGGND00002FFK","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Sooneck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.82388888888889,50.0191666666667,34157931581922900,55431955630657800,4157517278841210,55414184237440000,"POLYGON ((7.81710121774991 50.0145467171306,7.81688038590548 50.0235388217462,7.83083768791283 50.0236802916671,7.8310559160513 50.0146881422569,7.81710121774991 50.0145467171306))","POLYGON ((3415292.96306722 5542695.36482673,3415292.95758864 5543695.75835889,3416293.35329657 5543695.76122782,3416293.35881307 5542695.36762562,3415292.96306722 5542695.36482673))","POLYGON ((415251.727884121 5540918.423744,415251.727884121 5541918.423744,416251.727884121 5541918.423744,416251.727884121 5540918.423744,415251.727884121 5540918.423744))"
"246","DEBKGGND00002FGD","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Berum","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.29722222222222,53.6002777777778,33873517501583000,59423476030408800,3873261019656480,59404127965360496,"POLYGON ((7.28990701817115 53.5958142302471,7.28954400728046 53.6047987427866,7.30465022314035 53.6050137521252,7.30501003179065 53.5960291694419,7.28990701817115 53.5958142302471))","POLYGON ((3386851.55861408 5941847.39743217,3386851.54435325 5942847.79475407,3387851.94168373 5942847.80854039,3387851.95595141 5941847.41119301,3386851.55861408 5941847.39743217))","POLYGON ((386826.101965648 5939912.79653604,386826.101965648 5940912.79653604,387826.101965648 5940912.79653604,387826.101965648 5939912.79653604,386826.101965648 5939912.79653604))"
